AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DWDP,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM
6.06308E+11,58946465610,82582085880,51575912680,1.57952E+11,1.93274E+11,1.48641E+11,59068428600,2.65611E+11,65307764340,1.58771E+11,1.50651E+11,1.78169E+11,3.2505E+11,2.40233E+11,1.81403E+11,97829419680,1.05794E+11,1.72881E+11,4.47446E+11,71033974870,2.04291E+11,2.36668E+11,32575753000,1.31897E+11,85726432610,1.5631E+11,2.11479E+11,2.22746E+11,3.60966E+11
6.08894E+11,59038843710,82500988500,51126054810,1.572E+11,1.91048E+11,1.48801E+11,58437403800,2.64356E+11,65794318740,1.58401E+11,1.49551E+11,1.77602E+11,3.25077E+11,2.40558E+11,1.80583E+11,96856587000,1.03763E+11,1.72715E+11,4.46044E+11,70319184540,2.04534E+11,2.3584E+11,32379721920,1.31582E+11,84889505610,1.56065E+11,2.08951E+11,2.21941E+11,3.57649E+11
6.09163E+11,59454545160,84004409160,52241936020,1.58403E+11,1.92859E+11,1.48576E+11,59383941000,2.64356E+11,67468876800,1.57635E+11,1.50144E+11,1.79731E+11,3.26062E+11,2.44495E+11,1.80453E+11,96779784420,1.04193E+11,1.73655E+11,4.48673E+11,70292211320,2.05626E+11,2.37175E+11,32604581100,1.31049E+11,85575785750,1.57234E+11,2.04916E+11,2.21694E+11,3.60759E+11
6.1369E+11,57218995140,83854690920,52165985990,1.57852E+11,1.92765E+11,1.49187E+11,60386819700,2.62295E+11,67772973300,1.60859E+11,1.49953E+11,1.80109E+11,3.24885E+11,2.45145E+11,1.80022E+11,97214999040,1.03739E+11,1.73268E+11,4.49452E+11,70170831830,2.04109E+11,2.38163E+11,32627643580,1.29973E+11,85433508160,1.57253E+11,2.04875E+11,2.14548E+11,3.60924E+11
6.14606E+11,57052714560,83499110100,51686916570,1.57802E+11,1.92934E+11,1.48641E+11,59710721700,2.60593E+11,68859611460,1.58536E+11,1.48796E+11,1.80251E+11,3.26226E+11,2.46012E+11,1.80108E+11,96813918900,1.03552E+11,1.73572E+11,4.49919E+11,69847153190,2.03563E+11,2.40245E+11,33016822930,1.30154E+11,84178117660,1.56348E+11,2.03489E+11,2.12507E+11,3.5968E+11
6.25329E+11,57182043900,84740523840,51540858820,1.57802E+11,1.9616E+11,1.48641E+11,60330478200,2.58621E+11,69350220480,1.57227E+11,1.50087E+11,1.79873E+11,3.27758E+11,2.47926E+11,1.80108E+11,97889155020,1.03437E+11,1.76697E+11,4.51787E+11,69847153190,2.03867E+11,2.37736E+11,33192674340,1.31506E+11,83675961460,1.568E+11,2.0459E+11,2.1028E+11,3.6673E+11
6.26676E+11,56221311660,83430489240,51102685570,1.55646E+11,1.94387E+11,1.47628E+11,60307941600,2.59159E+11,68539296480,1.55497E+11,1.47955E+11,1.76324E+11,3.21849E+11,2.46734E+11,1.79288E+11,97010192160,1.02555E+11,1.71249E+11,4.4517E+11,69240951240,2.00955E+11,2.36347E+11,32864034000,1.28335E+11,82663279790,1.54763E+11,2.03407E+11,2.08455E+11,3.63827E+11
6.3228E+11,56064268890,83068670160,51166950980,1.52136E+11,1.92708E+11,1.46905E+11,59958624300,2.5898E+11,68644716600,1.56535E+11,1.47477E+11,1.75662E+11,3.22751E+11,2.46084E+11,1.80324E+11,97889155020,1.02579E+11,1.70503E+11,4.44548E+11,70069384080,2.00591E+11,2.36428E+11,33253213350,1.28668E+11,82797188110,1.55159E+11,2.05038E+11,2.08671E+11,3.61298E+11
6.3034E+11,55805610210,83205911880,50810570070,1.51283E+11,1.90142E+11,1.46439E+11,59620575300,2.57815E+11,67882448040,1.56041E+11,1.46932E+11,1.74905E+11,3.23545E+11,2.44676E+11,1.80237E+11,98486508420,1.0276E+11,1.72853E+11,4.43069E+11,69521549460,1.98711E+11,2.35547E+11,33169611860,1.27801E+11,83567160950,1.54442E+11,2.04997E+11,2.11053E+11,3.58934E+11
6.33843E+11,55565427150,83280771000,51219531770,1.51333E+11,1.90689E+11,1.46728E+11,60150185400,2.5889E+11,69139380240,1.56201E+11,1.4763E+11,1.77176E+11,3.2163E+11,2.43881E+11,1.79849E+11,97360070580,1.02947E+11,1.7183E+11,4.46961E+11,68973714840,1.98104E+11,2.36054E+11,33175377480,1.27544E+11,83826608320,1.55536E+11,2.04956E+11,2.11734E+11,3.58851E+11
6.33411E+11,55334481900,83592684000,50997523990,1.51534E+11,1.91218E+11,1.45973E+11,59721990000,2.58532E+11,68523078000,1.5462E+11,1.47936E+11,1.76419E+11,3.24174E+11,2.42617E+11,1.79547E+11,95926422420,1.02875E+11,1.70116E+11,4.45404E+11,68185367460,1.97134E+11,2.34452E+11,33146549380,1.27744E+11,83449991170,1.54971E+11,2.05568E+11,2.11022E+11,3.58851E+11
6.3298E+11,55500762480,84278892600,50956627820,1.52637E+11,1.92029E+11,1.46519E+11,60499502700,2.59697E+11,69994905060,1.55361E+11,1.44065E+11,1.78595E+11,3.15748E+11,2.44531E+11,1.81144E+11,94936522500,1.02718E+11,1.71692E+11,4.48829E+11,68439242040,1.98286E+11,2.33438E+11,33204205580,1.36563E+11,83684330730,1.53895E+11,2.04916E+11,2.13033E+11,3.59805E+11
6.31094E+11,56581586250,84952624680,51412328000,1.52186E+11,1.92934E+11,1.47741E+11,60769941900,2.60413E+11,70757173620,1.55546E+11,1.44581E+11,1.67998E+11,3.13504E+11,2.46879E+11,1.81489E+11,94945056120,1.02694E+11,1.71083E+11,4.47568E+11,69214227600,1.9774E+11,2.28339E+11,33506900630,1.37497E+11,83491837520,1.56216E+11,2.05364E+11,2.13095E+11,3.61463E+11
6.30771E+11,61237260000,84740523840,50611931530,1.51233E+11,1.9218E+11,1.47902E+11,60645990600,2.60503E+11,70757173620,1.55991E+11,1.44829E+11,1.67619E+11,3.1427E+11,2.46554E+11,1.80971E+11,94356236340,1.02663E+11,1.71222E+11,4.4539E+11,69334483980,1.97376E+11,2.26711E+11,31110141680,1.38163E+11,83098481830,1.55631E+11,2.00309E+11,2.126E+11,3.61629E+11
6.28292E+11,61769120000,84609520380,50436662230,1.51183E+11,1.91104E+11,1.49509E+11,60961503000,2.59697E+11,70822047540,1.56424E+11,1.43023E+11,1.66295E+11,3.10358E+11,2.47385E+11,1.81834E+11,97223532660,1.02446E+11,1.69231E+11,4.63877E+11,69174142140,1.95193E+11,2.25109E+11,30777792650,1.38449E+11,82579587090,1.55348E+11,1.96511E+11,2.11393E+11,3.59183E+11
6.3395E+11,61521530000,85744883700,50238023690,1.52737E+11,1.89897E+11,1.50055E+11,61119259200,2.59159E+11,71004505440,1.57882E+11,1.43921E+11,1.66815E+11,3.10823E+11,2.48757E+11,1.8369E+11,96916322340,1.03516E+11,1.67986E+11,4.74296E+11,69307760340,1.94889E+11,2.24495E+11,30982315130,1.37801E+11,83290975040,1.56895E+11,1.96552E+11,2.14023E+11,3.60385E+11
6.37183E+11,61200580000,86724290520,49355834880,1.52497E+11,1.90105E+11,1.49059E+11,60972771300,2.56739E+11,71178854100,1.52396E+11,1.44218E+11,1.66058E+11,3.11781E+11,2.48504E+11,1.83604E+11,96190964640,1.00469E+11,1.71305E+11,4.74219E+11,68212091100,1.95799E+11,2.32157E+11,30970952770,1.36935E+11,84830920720,1.53478E+11,1.95044E+11,2.14548E+11,3.59597E+11
6.2285E+11,61139034000,90791636040,49151354030,1.53553E+11,1.90897E+11,1.50248E+11,60578380800,2.58711E+11,71795156340,1.51617E+11,1.44349E+11,1.65207E+11,3.13422E+11,2.49696E+11,1.83172E+11,95670413820,1.0015E+11,1.68318E+11,4.7142E+11,69441378540,1.96527E+11,2.33882E+11,30911300380,1.35459E+11,84537996270,1.52954E+11,1.94188E+11,2.1526E+11,3.61132E+11
6.10443E+11,61258017150,88446059460,48497015310,1.52698E+11,1.88501E+11,1.511E+11,61182547360,2.5656E+11,72070870500,1.51061E+11,1.45814E+11,1.64686E+11,3.16541E+11,2.50058E+11,1.81662E+11,95644812960,99699004160,1.6948E+11,4.67299E+11,69334483980,1.97012E+11,2.31687E+11,30684053180,1.35182E+11,82398238420,1.53272E+11,1.9788E+11,2.16002E+11,3.60427E+11
6.06391E+11,60818694750,88260909660,49005296280,1.53754E+11,1.95859E+11,1.50826E+11,60464863520,2.61847E+11,71823538680,1.52692E+11,1.4511E+11,1.64355E+11,3.15529E+11,2.49624E+11,1.82136E+11,95661880200,99705018820,1.62705E+11,4.6551E+11,69508187640,1.93676E+11,2.32383E+11,30800517370,1.33668E+11,83855667040,1.53834E+11,1.96535E+11,2.16497E+11,3.51553E+11
6.05431E+11,60791237100,87902953380,48759919260,1.54206E+11,1.97613E+11,1.48962E+11,60341511610,2.60772E+11,72269546880,1.50752E+11,1.46137E+11,1.6497E+11,3.17334E+11,2.50166E+11,1.82869E+11,96062960340,99422329800,1.62373E+11,4.65899E+11,67049612760,1.92342E+11,2.32276E+11,30729502620,1.34601E+11,84152093200,1.54376E+11,1.96086E+11,2.1659E+11,3.45528E+11
5.945E+11,60635643750,87890610060,48047157440,1.53201E+11,2.00877E+11,1.4848E+11,60307870180,2.588E+11,72196563720,1.48133E+11,1.45281E+11,1.6359E+11,3.15556E+11,2.49118E+11,1.81662E+11,95789884500,98790790500,1.63977E+11,4.64966E+11,66301350840,1.8846E+11,2.3241E+11,30178428160,1.32792E+11,83995646060,1.52711E+11,1.94292E+11,2.14363E+11,3.46897E+11
5.95033E+11,59903439750,86866114500,47455271030,1.52749E+11,1.9882E+11,1.47709E+11,60106021600,2.55306E+11,71596479960,1.48627E+11,1.44482E+11,1.63969E+11,3.14243E+11,2.45755E+11,1.8136E+11,95909355180,99680960180,1.62705E+11,4.62089E+11,66434969040,1.85791E+11,2.32116E+11,30002311580,1.32363E+11,83608645240,1.50765E+11,1.91357E+11,2.14827E+11,3.46067E+11
5.85648E+11,59793609150,86415583320,47548882710,1.52397E+11,1.98952E+11,1.50055E+11,59724752060,2.50176E+11,70069730290,1.48491E+11,1.44882E+11,1.60794E+11,3.14708E+11,2.44682E+11,1.81274E+11,95337602640,1.00343E+11,1.61571E+11,4.60379E+11,66448330860,1.81302E+11,2.31741E+11,30030717480,1.31268E+11,83205176300,1.50896E+11,1.91072E+11,2.15384E+11,3.46912E+11
5.80369E+11,59958355050,86119343640,48157358630,1.51743E+11,1.978E+11,1.48576E+11,59578972530,2.51591E+11,69954412080,1.49393E+11,1.44939E+11,1.59278E+11,3.14927E+11,2.42463E+11,1.79807E+11,94757316480,1.00132E+11,1.6265E+11,4.56491E+11,66755652720,1.8197E+11,2.27673E+11,29732455530,1.31154E+11,83435729980,1.50354E+11,1.91928E+11,2.1393E+11,3.46539E+11
5.88741E+11,61322085000,88273252980,48999863750,1.55513E+11,2.01708E+11,1.51759E+11,60162090650,2.59288E+11,72165340520,1.52902E+11,1.48067E+11,1.64396E+11,3.17377E+11,2.50049E+11,1.83128E+11,93690692080,1.02093E+11,1.66051E+11,4.69787E+11,68025025620,1.84275E+11,2.31634E+11,29928456240,1.35173E+11,84851988300,1.54376E+11,1.93477E+11,2.15848E+11,3.54335E+11
5.92207E+11,61386152850,87761005200,49543981640,1.55815E+11,2.02539E+11,1.51678E+11,59915386830,2.60261E+11,72340306080,1.5352E+11,1.47544E+11,1.64633E+11,3.18438E+11,2.50586E+11,1.8494E+11,94761964840,1.02869E+11,1.66834E+11,4.70175E+11,68252176560,1.8197E+11,2.34042E+11,30681212590,1.36097E+11,85115478220,1.55068E+11,1.94252E+11,2.15878E+11,3.53754E+11
5.91247E+11,62914628700,89544614940,53358657600,1.57624E+11,2.03199E+11,1.52096E+11,60408794470,2.62119E+11,76599126870,1.55707E+11,1.47202E+11,1.6468E+11,3.27307E+11,2.62108E+11,1.82309E+11,95484451120,1.02484E+11,1.76953E+11,4.67843E+11,68305623840,1.94829E+11,2.29948E+11,30377269460,1.35063E+11,86301182860,1.55742E+11,1.95108E+11,2.19931E+11,3.57652E+11
5.7477E+11,64168528050,91149246540,54675071850,1.55815E+11,2.03483E+11,1.5261E+11,60722781150,2.69019E+11,79875754630,1.59426E+11,1.52346E+11,1.63496E+11,3.25212E+11,2.74274E+11,1.76573E+11,95094142440,1.04823E+11,1.79104E+11,4.56413E+11,67330210980,2.03139E+11,2.22E+11,31138547580,1.39089E+11,89265444460,1.53179E+11,1.90338E+11,2.20828E+11,3.6097E+11
5.78183E+11,64525477500,91661494320,54417639730,1.57624E+11,2.01312E+11,1.56982E+11,60162090650,2.71673E+11,81096537060,1.60439E+11,1.53344E+11,1.64017E+11,3.22301E+11,2.74417E+11,1.76961E+11,94853313680,1.05305E+11,1.76319E+11,4.58901E+11,67837960140,1.97768E+11,2.23659E+11,31326026520,1.39365E+11,89635977160,1.53197E+11,1.90338E+11,2.20333E+11,3.55247E+11
5.63679E+11,66282767100,92568728340,55096324410,1.57674E+11,2.01217E+11,1.57367E+11,59949028260,2.69903E+11,83180217820,1.57746E+11,1.50435E+11,1.63401E+11,3.17214E+11,2.84508E+11,1.77565E+11,97876129840,1.03999E+11,1.75161E+11,4.51903E+11,67089698220,1.96493E+11,2.22107E+11,31865738620,1.44943E+11,88812571160,1.46649E+11,1.88259E+11,2.18044E+11,3.5363E+11
5.71144E+11,66328529850,91408456260,55254294120,1.59333E+11,2.05691E+11,1.57014E+11,59623827770,2.72026E+11,83979492310,1.53705E+11,1.50872E+11,1.65438E+11,3.16452E+11,2.83971E+11,1.78729E+11,98258134080,1.04799E+11,1.75492E+11,4.57735E+11,66982803660,1.95583E+11,2.23767E+11,31771999150,1.44895E+11,88664358080,1.47004E+11,1.9311E+11,2.2092E+11,3.60016E+11
5.86501E+11,65605478400,90377789040,54616564550,1.5868E+11,2.0454E+11,1.59296E+11,59635041580,2.71938E+11,82019082740,1.54854E+11,1.51462E+11,1.65107E+11,3.16561E+11,2.76958E+11,1.77953E+11,98997229240,1.03458E+11,1.7268E+11,4.638E+11,67717703760,1.93945E+11,2.22616E+11,31629969650,1.442E+11,88071505760,1.49556E+11,1.95393E+11,2.20828E+11,3.55579E+11
5.86288E+11,65697003900,89692734780,54283072940,1.5104E+11,2.04106E+11,1.59698E+11,59836890160,2.7238E+11,83359159870,1.59303E+11,1.51947E+11,1.6596E+11,3.17132E+11,2.79176E+11,1.77349E+11,99196535800,1.03915E+11,1.72873E+11,4.71497E+11,68933629380,1.92549E+11,2.22295E+11,31581679620,1.43505E+11,87857420200,1.51405E+11,1.95026E+11,2.14023E+11,3.53423E+11
5.86874E+11,64983105000,90322244100,54025640820,1.51693E+11,2.06144E+11,1.57882E+11,59691110630,2.71319E+11,83645467150,1.58561E+11,1.52508E+11,1.65628E+11,3.13841E+11,2.78067E+11,1.76443E+11,99653280000,1.0403E+11,1.70584E+11,4.69242E+11,68278900200,1.91032E+11,2.19431E+11,31763477380,1.42249E+11,87692739000,1.50938E+11,1.95964E+11,2.12012E+11,3.5363E+11
5.95779E+11,65477342700,90735745320,54353281700,1.5104E+11,2.07994E+11,1.56901E+11,60554574000,2.73088E+11,83935750920,1.58425E+11,1.54771E+11,1.6577E+11,3.12861E+11,2.79284E+11,1.78384E+11,99238058000,1.03163E+11,1.7177E+11,4.73208E+11,68519412960,1.91578E+11,2.21144E+11,31769158560,1.43163E+11,87980931100,1.52563E+11,1.96942E+11,2.14579E+11,3.58647E+11
5.96153E+11,65642088600,92278660320,54774534260,1.50236E+11,2.08825E+11,1.5703E+11,60924629730,2.7583E+11,83947680390,1.59555E+11,1.54676E+11,1.6814E+11,3.06713E+11,2.81001E+11,1.78427E+11,99395842360,1.03398E+11,1.70115E+11,4.75229E+11,69093971220,1.90122E+11,2.21465E+11,31928231600,1.44924E+11,88055037640,1.49276E+11,2.01753E+11,2.16899E+11,3.59435E+11
5.93113E+11,66703784400,92414436840,56272321140,1.49137E+11,2.09542E+11,1.57914E+11,60633070670,2.77246E+11,84424859190,1.59835E+11,1.54019E+11,1.66813E+11,3.07611E+11,2.82182E+11,1.77349E+11,99769542160,1.03603E+11,1.6995E+11,4.69631E+11,68599583880,1.90668E+11,2.21251E+11,32118551130,1.46142E+11,89018422660,1.48603E+11,2.04769E+11,2.19095E+11,3.60431E+11
5.96099E+11,66685479300,92599586640,56055844130,1.51045E+11,2.09542E+11,1.57268E+11,60756422580,2.78131E+11,84055045620,1.60273E+11,1.55122E+11,1.6795E+11,3.10494E+11,2.82075E+11,1.79117E+11,1.00201E+11,1.04348E+11,1.71522E+11,4.70642E+11,68840096640,1.92306E+11,2.23338E+11,32226493550,1.45447E+11,89570104680,1.49649E+11,2.06563E+11,2.20333E+11,3.6126E+11
5.94926E+11,66017343150,92432951820,55523427700,1.50191E+11,2.08598E+11,1.57507E+11,60913415920,2.7645E+11,83645467150,1.59141E+11,1.56435E+11,1.68282E+11,3.07774E+11,2.8025E+11,1.80066E+11,1.01165E+11,1.03753E+11,1.70391E+11,4.71264E+11,68158643820,1.91396E+11,2.22295E+11,32328754790,1.44781E+11,89298380700,1.47688E+11,2.08398E+11,2.20209E+11,3.58565E+11
5.9434E+11,65431579950,93587052240,55020264920,1.49739E+11,2.06409E+11,1.58621E+11,60543360190,2.7468E+11,84202175750,1.57898E+11,1.55493E+11,1.67334E+11,3.06005E+11,2.82397E+11,1.77478E+11,1.00218E+11,1.03915E+11,1.71466E+11,4.74996E+11,67650894660,1.93702E+11,2.21813E+11,32297508300,1.49997E+11,89619509040,1.47819E+11,2.07745E+11,2.20766E+11,3.56201E+11
5.89327E+11,65934970200,92920512960,55909575880,1.49689E+11,2.106E+11,1.57746E+11,62483349320,2.72115E+11,87200449210,1.5763E+11,1.54248E+11,1.64443E+11,3.02795E+11,2.86869E+11,1.74028E+11,99047055880,1.03296E+11,1.68709E+11,4.68543E+11,66902632740,1.95037E+11,2.20662E+11,32198087650,1.50692E+11,88697294320,1.44401E+11,2.03424E+11,2.17858E+11,3.62006E+11
5.83835E+11,66383445150,94049926740,56307425520,1.47832E+11,2.13865E+11,1.57459E+11,62920687910,2.77688E+11,90119192870,1.57715E+11,1.51966E+11,1.59989E+11,3.03013E+11,2.92666E+11,1.73252E+11,98382700680,1.03831E+11,1.67524E+11,4.60301E+11,67677618300,1.9091E+11,2.19057E+11,32783249190,1.53185E+11,88499676880,1.40872E+11,2.03302E+11,2.18601E+11,3.61757E+11
5.86021E+11,65770224300,93963523500,55663845220,1.46828E+11,2.13318E+11,1.56759E+11,62146935020,2.77246E+11,88818880640,1.58203E+11,1.52156E+11,1.61884E+11,3.04591E+11,2.91986E+11,1.74071E+11,98191698560,1.03711E+11,1.68544E+11,4.6069E+11,67423743720,1.91942E+11,2.20502E+11,32851423350,1.52985E+11,89108997320,1.41413E+11,2.03057E+11,2.17828E+11,3.60928E+11
5.81809E+11,65925817650,93907978560,55260144850,1.48233E+11,2.1379E+11,1.59082E+11,62864618860,2.75211E+11,90882678950,1.57971E+11,1.51985E+11,1.62974E+11,3.04536E+11,2.97926E+11,1.75192E+11,99063664760,1.03224E+11,1.66118E+11,4.68232E+11,69281036700,1.91699E+11,2.22081E+11,32913916330,1.50035E+11,88450272520,1.44383E+11,2.02813E+11,2.14939E+11,3.62753E+11
5.86288E+11,66182089050,93957351840,55710651060,1.4723E+11,2.12865E+11,1.60196E+11,63044039820,2.75742E+11,92008025620,1.56826E+11,1.5247E+11,1.64538E+11,3.04863E+11,2.99465E+11,1.74977E+11,99030447000,1.03332E+11,1.662E+11,4.66132E+11,67570723740,1.91517E+11,2.21867E+11,33186612970,1.4974E+11,88458506580,1.44009E+11,2.05299E+11,2.1623E+11,3.63084E+11
5.92047E+11,67994293950,95129967240,56945155090,1.50342E+11,2.16036E+11,1.62313E+11,63806578900,2.79546E+11,93670198440,1.61358E+11,1.56691E+11,1.68235E+11,3.02251E+11,3.00825E+11,1.78082E+11,99586844480,1.05888E+11,1.65594E+11,4.77173E+11,69615082200,1.89272E+11,2.25265E+11,33516121410,1.51719E+11,90311170080,1.48118E+11,2.09457E+11,2.16967E+11,3.65199E+11
5.97859E+11,68561752050,95901424740,56324977710,1.50342E+11,2.17414E+11,1.64525E+11,64400910830,2.78927E+11,96012351050,1.61443E+11,1.57233E+11,1.69182E+11,3.01952E+11,3.04582E+11,1.76745E+11,1.00027E+11,1.05786E+11,1.65759E+11,4.74374E+11,68880182100,1.87755E+11,2.23445E+11,33626904420,1.51643E+11,89281912580,1.48062E+11,2.08438E+11,2.16168E+11,3.66236E+11
6.07617E+11,68433616350,96580307340,55892023690,1.50894E+11,2.18623E+11,1.66881E+11,64714897510,2.81138E+11,96171410650,1.6249E+11,1.58336E+11,1.69467E+11,3.05407E+11,3.05906E+11,1.81144E+11,1.007E+11,1.07356E+11,1.6882E+11,4.81839E+11,69107333040,1.92367E+11,2.25774E+11,33856992210,1.52405E+11,90401744740,1.478E+11,2.09906E+11,2.15369E+11,3.69056E+11
6.04151E+11,67344462900,96993808560,55628740840,1.51446E+11,2.21152E+11,1.65607E+11,65342870870,2.81846E+11,94310413330,1.6394E+11,1.57367E+11,1.70462E+11,3.13841E+11,3.03186E+11,1.80713E+11,1.01098E+11,1.08047E+11,1.70171E+11,4.83394E+11,68866820280,1.96615E+11,2.27807E+11,34345573690,1.51805E+11,90895788340,1.45614E+11,2.11007E+11,2.20256E+11,3.77266E+11
6.14229E+11,67582429200,96685225560,56178709460,1.53554E+11,2.21662E+11,1.65273E+11,65208305150,2.80784E+11,94859168950,1.66328E+11,1.60019E+11,1.74395E+11,3.15282E+11,3.03294E+11,1.80109E+11,1.01879E+11,1.0756E+11,1.70364E+11,4.89692E+11,69882318600,1.99224E+11,2.27941E+11,34493284370,1.52805E+11,90829915860,1.46913E+11,2.13453E+11,2.20655E+11,3.83901E+11
6.14229E+11,67792937850,95333632020,54844743020,1.52902E+11,2.18906E+11,1.65592E+11,64658828460,2.78661E+11,95407924570,1.65646E+11,1.60229E+11,1.7321E+11,3.12834E+11,3.03186E+11,1.77737E+11,1.02012E+11,1.06219E+11,1.70391E+11,4.87359E+11,69200865780,1.99163E+11,2.25774E+11,34192181830,1.52157E+11,89973573620,1.46783E+11,2.10477E+11,2.19241E+11,3.75607E+11
6.17588E+11,68589209700,94901615820,55306950690,1.53755E+11,2.20963E+11,1.66133E+11,65432581350,2.76538E+11,96628707000,1.65475E+11,1.59763E+11,1.74348E+11,3.15282E+11,3.07731E+11,1.79203E+11,1.01613E+11,1.0587E+11,1.71963E+11,4.86581E+11,68532774780,1.98739E+11,2.26603E+11,34200703600,1.52881E+11,89034890780,1.47469E+11,2.1121E+11,2.18442E+11,3.76893E+11
6.18388E+11,68644125000,95352147000,54166058340,1.53554E+11,2.22908E+11,1.65369E+11,65499864210,2.80873E+11,94998346100,1.64586E+11,1.58536E+11,1.72073E+11,3.15255E+11,3.03938E+11,1.80023E+11,1.02344E+11,1.0673E+11,1.72156E+11,4.84404E+11,68038387440,1.99285E+11,2.26603E+11,34541574400,1.56041E+11,89356019120,1.45336E+11,2.13086E+11,2.18135E+11,3.78095E+11
6.21961E+11,68232260250,96388985880,54242117830,1.54358E+11,2.22096E+11,1.67581E+11,65914775180,2.82377E+11,95065946430,1.64988E+11,1.58489E+11,1.74822E+11,3.15636E+11,3.05691E+11,1.79721E+11,1.02136E+11,1.07157E+11,1.68571E+11,4.94668E+11,67944854700,1.99224E+11,2.26683E+11,34584183250,1.53756E+11,91249852920,1.44872E+11,2.15695E+11,2.19979E+11,3.74944E+11
6.23614E+11,68699040300,96518590740,55195786820,1.53404E+11,2.22662E+11,1.67835E+11,65937202800,2.85296E+11,96664495410,1.67022E+11,1.59363E+11,1.76338E+11,3.14657E+11,3.09627E+11,1.79678E+11,1.02419E+11,1.07452E+11,1.66807E+11,4.94046E+11,69200865780,1.99345E+11,2.26309E+11,34780183960,1.53804E+11,91109873900,1.45355E+11,2.16551E+11,2.20717E+11,3.74985E+11
6.24201E+11,68937006600,97191301680,54891548860,1.52701E+11,2.22587E+11,1.67995E+11,66251189480,2.84235E+11,96008374560,1.66681E+11,1.59107E+11,1.75248E+11,3.13705E+11,3.10414E+11,1.7929E+11,1.02294E+11,1.0732E+11,1.63857E+11,4.94046E+11,69882318600,1.96615E+11,2.25533E+11,34817111630,1.53556E+11,90978128940,1.44947E+11,2.15939E+11,2.18934E+11,3.74363E+11
6.20095E+11,68259717900,97178958360,55067070760,1.52902E+11,2.2421E+11,1.67772E+11,65881133750,2.81492E+11,95483477880,1.64976E+11,1.5885E+11,1.75011E+11,3.14058E+11,3.10915E+11,1.79203E+11,1.02743E+11,1.07783E+11,1.6427E+11,4.94124E+11,69668529480,1.96251E+11,2.26041E+11,34689285080,1.53794E+11,90953426760,1.44501E+11,2.18711E+11,2.13863E+11,3.7681E+11
6.21321E+11,68616667350,97394966460,55184085360,1.53253E+11,2.2355E+11,1.67342E+11,65522291830,2.82023E+11,95821479530,1.64513E+11,1.58517E+11,1.75201E+11,3.15473E+11,3.11488E+11,1.79419E+11,1.02261E+11,1.07512E+11,1.64215E+11,4.91713E+11,69361207620,1.971E+11,2.27352E+11,34689285080,1.55175E+11,91109873900,1.44965E+11,2.18834E+11,2.1371E+11,3.76147E+11
6.25267E+11,68625819900,97191301680,55318652150,1.54006E+11,2.23172E+11,1.67374E+11,65511078020,2.822E+11,96056092440,1.64768E+11,1.58926E+11,1.75675E+11,3.15337E+11,3.11774E+11,1.79462E+11,1.02203E+11,1.07614E+11,1.64849E+11,4.92024E+11,68532774780,1.97404E+11,2.26389E+11,34649516820,1.54803E+11,91381597880,1.45336E+11,2.18671E+11,2.14201E+11,3.76312E+11
6.22601E+11,68067514350,96339612600,54499549950,1.52701E+11,2.22587E+11,1.65989E+11,64927959900,2.80431E+11,95694231850,1.64537E+11,1.58023E+11,1.7359E+11,3.13133E+11,3.0952E+11,1.78513E+11,1.01879E+11,1.07109E+11,1.63416E+11,4.89769E+11,68172005640,1.96311E+11,2.24971E+11,34677922720,1.53661E+11,90731107140,1.45243E+11,2.17855E+11,2.13003E+11,3.74446E+11
6.22441E+11,67655649600,96086574540,54581460170,1.52902E+11,2.22417E+11,1.66403E+11,64389697020,2.80519E+11,94712038820,1.64574E+11,1.58412E+11,1.73732E+11,3.14194E+11,3.07337E+11,1.79419E+11,1.0197E+11,1.07308E+11,1.62781E+11,4.8907E+11,68225452920,1.97161E+11,2.2572E+11,34737575110,1.5328E+11,91027533300,1.45299E+11,2.19078E+11,2.12849E+11,3.74654E+11
6.17588E+11,67802090400,96080402880,54259670020,1.51697E+11,2.2219E+11,1.65862E+11,64165420820,2.79546E+11,95217053050,1.63331E+11,1.57832E+11,1.71884E+11,3.13432E+11,3.08768E+11,1.78815E+11,1.01082E+11,1.07404E+11,1.62313E+11,4.8316E+11,67918131060,1.971E+11,2.24997E+11,34774502780,1.52329E+11,90261765720,1.44724E+11,2.17611E+11,2.12419E+11,3.74281E+11
6.19348E+11,68964464250,96876547020,54991011270,1.53303E+11,2.22474E+11,1.68822E+11,64591545600,2.80342E+11,96060068930,1.63611E+11,1.58973E+11,1.73447E+11,3.15146E+11,3.12132E+11,1.80282E+11,99337711280,1.07091E+11,1.65842E+11,4.86581E+11,69454740360,2.00256E+11,2.25319E+11,34342733100,1.53671E+11,91258086980,1.47469E+11,2.22503E+11,2.11005E+11,3.76893E+11
6.18655E+11,69797346300,97894870920,54745280610,1.51095E+11,2.22417E+11,1.70987E+11,65107380860,2.80431E+11,96680401370,1.65061E+11,1.60942E+11,1.72547E+11,3.1463E+11,3.10987E+11,1.79635E+11,99221449120,1.07253E+11,1.65787E+11,4.84404E+11,70911178740,2.02016E+11,2.26121E+11,34158094750,1.54109E+11,91315725400,1.48675E+11,2.22258E+11,2.12235E+11,3.72746E+11
